CPU Load (%),CPU Cores,Memory RAM Usage (%),Memory Swap Usage (%),Disk Usage (%),downgrade
53.94,3,89.08,57.65,14.66,1
38.0,1,38.51,12.1,77.71,0
31.31,2,73.58,6.45,30.75,1
47.92,3,47.75,76.59,43.64,1
77.51,7,50.54,44.64,50.03,1
26.25,3,19.75,52.41,91.83,1
6.28,3,88.59,1.84,88.55,1
74.62,1,57.01,1.15,58.54,1
99.18,5,8.07,62.12,43.83,1
47.37,4,45.82,28.23,61.26,1
44.96,8,80.28,50.87,48.54,1
71.44,3,69.06,43.88,23.34,1
29.67,3,18.49,93.03,68.77,1
83.19,4,66.07,51.31,37.15,1
43.43,4,50.6,48.21,77.36,1
77.43,6,77.96,32.35,49.99,1
79.54,2,49.51,39.0,52.25,1
50.39,3,70.31,67.67,6.23,1
43.46,4,92.18,41.12,38.09,1
39.85,6,33.54,37.71,29.35,1
88.24,2,45.13,70.9,91.3,1
17.63,3,11.28,26.73,91.54,1
18.0,7,38.11,44.82,19.8,1
46.44,4,19.29,84.33,8.65,1
74.41,7,82.6,48.07,27.51,1
31.18,8,24.93,84.8,21.54,1
47.36,8,40.44,99.0,44.25,1
47.78,1,90.2,24.64,5.46,1
62.01,4,34.11,29.94,89.21,1
43.0,1,65.98,47.71,87.98,1
99.84,6,43.75,49.34,65.56,1
52.42,7,72.71,12.43,78.28,1
41.67,5,89.12,83.37,45.92,1
73.64,3,28.22,49.8,85.9,1
24.41,4,74.12,35.32,57.47,1
52.48,1,31.57,58.48,35.46,1
31.47,2,54.56,4.29,3.18,0
1.67,2,47.2,58.03,92.33,1
58.72,3,13.86,65.2,50.2,1
7.22,8,9.14,93.08,27.08,1
30.06,8,64.2,77.35,70.56,1
66.26,5,43.44,6.34,99.85,1
16.32,8,12.84,46.09,27.86,0
91.7,1,35.45,72.04,84.65,1
56.61,7,86.27,17.43,48.4,1
87.27,8,27.38,23.95,40.74,1
44.37,3,95.96,11.43,17.31,1
64.98,5,34.98,74.32,35.96,1
47.28,8,93.57,60.02,27.53,1
61.19,3,8.77,64.6,43.9,1
24.08,3,8.73,94.52,63.17,1
4.41,6,50.61,27.83,12.68,1
7.5,2,28.23,62.1,55.79,1
92.04,5,97.31,40.71,85.08,1
50.57,7,84.16,52.57,65.14,1
75.61,2,77.16,69.58,65.07,1
35.42,8,13.53,79.08,39.41,1
32.52,6,71.39,72.53,99.71,1
89.81,8,27.58,82.43,58.49,1
53.94,4,20.72,83.05,2.02,1
69.29,1,82.77,71.95,65.25,1
0.33,5,48.97,26.65,19.43,1
61.87,3,59.41,87.69,38.29,1
14.91,5,35.52,23.55,53.6,0
18.8,6,26.89,7.45,63.95,0
90.2,3,72.82,95.83,68.28,1
16.51,7,74.87,32.55,80.57,1
58.0,1,36.78,76.78,59.67,1
35.76,8,15.13,86.75,62.41,1
44.88,6,25.52,11.44,80.64,1
96.08,3,65.25,63.93,51.42,1
84.79,3,50.12,94.48,74.47,1
3.05,7,89.58,53.07,79.37,1
30.25,8,47.68,29.67,86.52,1
45.51,1,66.72,55.36,51.92,1
61.74,2,30.31,82.15,37.33,1
11.26,6,9.33,87.86,33.27,1
84.12,1,14.86,49.85,25.93,1
34.85,8,90.46,18.34,27.43,1
9.87,5,50.84,21.38,61.32,1
87.12,3,94.6,59.75,13.2,1
18.52,1,68.53,99.51,58.16,1
99.07,6,9.29,47.4,68.52,1
24.19,4,95.44,91.31,37.8,1
22.1,6,22.14,12.59,34.48,0
69.73,1,11.03,63.46,80.78,1
64.5,1,69.58,52.59,19.18,1
35.04,3,90.49,9.61,80.2,1
83.72,1,91.72,26.23,98.82,1
43.27,6,14.08,57.33,10.74,1
66.87,4,31.92,72.45,67.49,1
41.66,1,73.16,86.06,36.32,1
46.1,1,58.03,90.65,74.43,1
95.04,6,95.58,60.38,20.69,1
87.35,3,39.25,79.61,49.96,1
90.35,7,60.95,64.23,29.02,1
40.51,7,65.73,24.97,53.51,1
23.16,4,5.96,26.17,18.19,0
43.4,7,7.08,12.56,67.21,0
60.6,3,39.43,30.12,24.9,0
85.61,1,76.21,31.17,52.75,1
27.64,4,19.11,39.03,37.34,0
86.26,4,3.1,70.0,97.1,1
42.13,2,95.02,30.16,0.32,1
27.59,7,75.14,19.58,12.83,1
67.23,7,1.64,42.99,25.47,0
37.37,4,45.94,84.66,54.41,1
86.84,8,33.72,13.58,36.83,1
40.01,4,30.02,81.15,89.72,1
44.95,2,21.66,14.39,63.94,0
84.75,2,53.07,18.12,71.19,1
91.64,2,48.26,58.13,89.99,1
12.41,2,96.37,9.72,84.58,1
29.12,6,92.91,7.76,27.39,1
79.73,3,10.92,21.76,5.26,1
29.85,7,58.0,1.63,52.28,0
89.33,6,5.0,89.53,28.69,1
11.18,2,41.39,53.99,85.7,1
52.71,6,1.08,94.0,87.61,1
14.72,1,29.61,82.19,28.24,1
88.44,2,8.38,46.46,20.62,1
81.18,1,90.76,91.0,41.16,1
81.9,2,4.75,92.66,26.36,1
43.7,3,97.29,93.87,12.12,1
11.38,2,54.63,33.36,96.69,1
49.42,5,26.32,0.28,44.9,0
48.13,5,68.05,4.09,90.67,1
56.45,5,69.12,8.45,0.79,1
8.11,2,93.59,3.81,64.97,1
62.73,2,22.09,74.67,54.08,1
52.64,2,11.12,97.13,82.56,1
20.93,1,33.94,87.11,63.18,1
21.46,1,30.96,14.1,8.15,0
48.78,1,0.34,38.77,8.45,0
31.4,7,38.93,93.62,80.21,1
28.22,7,83.06,70.19,31.82,1
28.41,2,78.07,10.51,82.0,1
15.15,2,30.96,31.22,41.97,0
61.34,2,61.98,82.72,34.14,1
36.25,7,5.56,7.19,77.88,0
2.17,4,22.93,67.43,54.05,1
46.98,8,84.01,64.93,84.12,1
78.78,1,95.19,76.33,23.36,1
48.15,7,84.63,49.78,90.86,1
34.59,7,78.07,13.7,7.56,1
54.76,8,40.74,20.53,18.36,0
97.61,3,55.27,7.74,78.32,1
99.94,6,73.05,86.89,37.72,1
86.62,1,34.52,15.9,98.47,1
19.99,3,64.1,82.4,26.91,1
87.59,6,95.63,38.25,63.35,1
63.2,5,43.35,52.95,33.53,1
53.64,6,19.7,14.05,90.97,1
44.57,3,49.38,25.72,25.67,1
37.63,3,34.08,59.23,11.94,1
5.81,8,65.1,69.0,37.4,1
96.82,2,86.53,46.72,26.31,1
57.44,1,71.77,57.85,54.08,1
86.83,7,48.22,6.57,19.85,1
88.85,6,32.94,41.46,53.73,1
99.24,8,66.61,32.4,38.51,1
45.71,6,79.0,63.6,15.0,1
98.34,6,40.49,83.56,18.31,1
78.62,5,51.35,5.27,48.35,1
45.81,8,34.31,77.88,79.01,1
63.54,1,15.3,88.31,94.72,1
32.14,3,29.81,71.98,47.64,1
11.66,2,21.04,35.01,79.15,0
14.36,1,18.3,48.97,2.14,0
84.05,1,88.78,92.91,52.54,1
42.22,7,19.68,2.48,48.55,0
4.9,4,74.29,38.54,69.88,1
76.96,3,46.75,61.3,41.82,1
1.69,1,14.15,32.4,60.15,0
32.29,7,60.17,17.39,76.42,1
21.81,8,72.94,65.53,48.91,1
87.59,5,96.95,65.09,15.23,1
37.9,6,98.45,54.62,84.68,1
51.88,7,54.81,63.35,23.44,1
80.77,4,34.26,17.4,56.53,1
89.41,8,59.56,73.17,21.57,1
2.79,3,42.85,17.23,93.87,1
65.36,6,68.83,22.36,50.7,1
85.0,6,51.83,56.95,46.16,1
62.49,1,60.65,60.53,77.64,1
2.81,5,69.38,45.67,21.73,1
74.08,5,73.48,40.23,61.66,1
13.09,3,32.51,56.22,53.16,1
44.27,8,52.23,78.54,92.28,1
44.43,2,71.39,76.61,71.27,1
81.41,4,19.14,13.02,62.32,1
20.68,1,56.24,49.63,6.38,1
69.74,1,95.11,64.37,78.98,1
5.16,8,50.03,74.9,16.96,1
74.2,1,51.93,28.14,60.52,1
64.77,2,0.94,41.1,97.38,1
79.53,2,36.33,28.49,91.1,1
92.47,7,18.23,17.13,82.63,1
21.28,4,31.91,70.69,10.09,1
62.58,2,53.36,15.42,69.82,0
99.94,7,8.14,7.47,70.09,1
60.53,8,95.96,63.83,55.45,1
32.13,7,16.88,25.29,92.95,1
79.73,3,6.04,38.47,32.49,1
29.26,4,81.12,61.85,31.74,1
78.64,2,1.19,54.42,40.7,1
4.71,3,92.75,58.83,43.44,1
89.0,4,1.27,63.83,86.8,1
23.66,3,64.58,12.33,13.16,1
99.86,7,90.08,95.22,56.96,1
38.2,2,69.91,32.51,58.55,1
70.73,3,3.71,28.31,91.72,1
63.43,7,53.3,73.53,29.33,1
15.26,8,76.22,72.3,71.3,1
10.26,8,86.63,72.88,42.01,1
83.37,1,67.81,53.01,60.29,1
5.39,8,93.73,20.59,18.53,1
30.19,8,58.03,10.26,29.76,0
1.0,4,54.95,82.9,25.25,1
57.26,2,75.08,61.54,1.75,1
30.91,7,54.99,39.48,39.52,1
28.27,7,7.47,88.7,30.5,1
72.83,1,71.99,52.56,6.45,1
5.63,1,23.3,97.97,81.17,1
61.07,5,26.35,70.8,10.46,1
20.97,7,39.32,26.62,33.15,0
81.73,8,73.63,41.0,57.83,1
31.06,1,93.33,79.67,33.52,1
82.62,5,62.1,29.76,19.99,1
25.27,4,66.07,73.14,20.23,1
0.63,3,15.2,32.29,29.21,0
63.75,2,18.66,28.96,2.43,0
70.62,3,59.5,84.06,33.15,1
53.39,2,46.47,38.87,73.5,1
2.08,1,70.91,31.94,24.74,1
59.57,1,98.17,0.74,21.46,1
41.7,6,87.03,44.04,73.15,1
6.73,7,50.02,14.63,74.97,0
40.49,5,18.49,20.58,48.6,0
42.34,4,44.21,71.56,26.36,1
61.26,2,20.09,16.64,77.6,0
88.12,4,85.54,36.6,26.07,1
92.17,2,0.41,56.38,53.04,1
45.27,1,16.32,55.93,49.82,1
1.36,7,14.09,35.48,18.47,0
90.88,3,61.6,74.25,40.23,1
8.87,6,11.0,46.65,26.25,0
70.22,5,28.36,7.47,26.16,1
83.17,4,1.19,83.68,66.98,1
34.92,4,8.0,17.72,2.47,0
76.49,8,86.13,8.98,26.67,1
16.22,3,65.39,8.3,93.29,1
96.02,5,95.75,16.81,26.17,1
21.56,5,66.96,93.35,59.28,1
8.11,6,83.33,26.35,93.33,1
78.24,8,14.34,46.35,0.38,1
32.09,3,98.96,79.56,70.22,1
48.65,2,17.7,29.24,41.97,0
54.95,3,39.04,11.14,72.45,0
36.03,2,52.66,56.98,7.06,1
59.2,4,28.83,82.0,25.75,1
75.99,8,1.98,87.6,98.53,1
2.75,6,60.18,29.89,28.13,1
8.82,1,55.79,1.34,70.39,0
61.08,1,67.63,48.01,85.5,1
22.01,2,75.68,3.16,78.88,1
88.2,8,91.15,38.45,1.12,1
14.74,3,91.81,63.82,76.43,1
23.74,3,70.83,44.65,76.79,1
83.89,8,41.38,22.59,78.25,1
35.86,7,41.02,67.49,67.68,1
65.49,8,10.65,70.92,51.9,1
29.67,1,61.56,18.69,13.78,1
39.0,8,29.83,51.23,79.29,1
91.59,4,38.89,58.13,81.56,1
52.7,7,32.51,47.71,50.36,1
16.87,3,53.3,18.03,79.19,1
81.17,8,55.59,39.54,47.19,1
53.89,1,14.11,53.12,24.28,1
9.1,8,45.43,86.28,75.99,1
55.7,3,83.27,48.68,0.78,1
10.66,5,95.91,42.86,23.03,1
47.31,4,31.5,20.94,39.74,0
7.29,1,83.69,53.58,76.09,1
36.66,5,30.3,66.85,46.6,1
1.83,2,89.37,30.91,95.4,1
70.69,6,32.37,7.39,67.58,1
63.92,5,60.07,83.42,43.59,1
47.66,1,6.91,79.8,23.96,1
19.18,6,66.25,87.16,18.11,1
30.68,4,81.11,88.94,54.15,1
55.81,4,37.39,63.19,50.82,1
10.21,8,80.58,18.78,76.32,1
31.02,6,15.05,81.82,65.03,1
36.95,1,98.23,68.39,27.04,1
74.44,2,65.46,25.78,41.93,1
11.43,5,72.93,67.43,46.15,1
55.31,2,30.14,89.68,45.9,1
90.71,2,42.26,60.36,19.99,1
13.39,8,81.0,6.95,12.06,1
78.54,2,45.28,46.9,93.71,1
54.38,8,60.84,43.83,96.32,1
61.78,5,52.18,0.41,36.33,0
99.99,2,89.78,59.87,97.46,1
33.03,1,68.57,83.89,15.49,1
54.14,5,61.33,85.3,9.76,1
98.93,2,57.39,23.0,17.9,1
63.39,6,63.14,10.9,15.19,1
80.7,5,84.87,3.33,80.0,1
39.74,1,27.94,39.58,2.88,0
0.58,3,5.66,49.14,89.65,1
62.15,5,97.85,35.68,82.11,1
32.23,5,8.16,29.0,50.64,0
84.11,1,51.97,46.14,60.47,1
20.92,2,95.5,61.11,12.84,1
65.65,7,54.61,24.8,19.52,1
72.24,4,99.53,63.8,20.14,1
61.7,3,6.54,57.53,75.01,1
31.33,6,53.03,80.06,54.96,1
8.28,8,18.2,4.18,45.59,0
55.15,6,4.54,81.41,27.79,1
61.61,8,62.58,78.9,4.86,1
76.66,5,84.95,44.87,52.39,1
65.68,8,14.44,80.88,28.95,1
66.55,2,29.42,84.34,9.08,1
56.36,5,80.17,40.64,47.4,1
34.77,8,32.04,34.63,81.9,1
91.56,1,80.87,87.04,63.91,1
42.47,4,9.11,55.0,100.0,1
93.24,2,53.29,81.73,80.25,1
46.83,8,95.27,92.47,34.24,1
82.59,7,99.83,23.04,89.56,1
94.25,5,60.57,30.4,31.88,1
14.14,7,20.3,42.45,9.21,0
65.14,7,20.74,19.07,67.29,0
78.46,4,69.4,52.01,83.36,1
26.99,8,73.58,80.36,0.43,1
6.71,8,49.66,60.0,81.66,1
38.18,8,72.07,30.38,54.83,1
24.96,7,83.93,2.24,75.5,1
68.04,6,21.18,82.23,82.23,1
14.37,6,93.25,23.2,15.73,1
50.65,2,47.14,61.7,39.58,1
83.02,1,72.31,4.37,98.51,1
80.49,2,57.2,19.62,84.88,1
43.81,4,18.77,30.19,66.0,0
28.12,1,87.01,1.03,62.94,1
7.87,6,68.74,10.43,48.69,1
79.91,2,99.86,96.45,98.51,1
13.01,1,3.46,9.4,7.72,0
23.84,1,11.48,41.02,30.67,0
80.97,4,34.01,75.41,91.27,1
59.81,6,15.59,66.35,54.2,1
31.27,7,6.34,30.17,20.3,0
13.45,6,46.34,22.49,11.99,0
90.25,3,83.84,21.55,90.51,1
15.52,8,21.47,17.5,96.83,1
40.28,4,21.36,63.62,61.26,1
38.75,2,20.01,0.61,23.23,0
39.94,3,41.12,80.71,88.51,1
31.89,4,66.06,72.98,30.36,1
11.48,7,11.11,30.47,63.68,0
57.14,5,13.15,84.41,53.25,1
97.85,1,47.98,10.37,21.31,1
46.66,2,30.47,14.77,57.26,0
49.38,6,80.4,93.58,30.79,1
43.26,6,87.37,13.9,5.01,1
82.52,2,15.31,28.05,48.15,1
92.49,6,50.18,79.04,72.68,1
50.2,1,4.42,2.57,41.68,0
47.61,2,4.97,91.65,18.43,1
16.83,7,17.04,25.01,9.93,0
90.74,7,9.33,31.7,72.85,1
55.74,2,0.48,65.63,72.8,1
37.55,2,68.83,33.71,87.3,1
57.66,2,81.26,10.31,70.45,1
58.71,4,52.18,49.28,85.71,1
43.79,1,74.81,7.38,39.78,1
59.76,6,44.65,31.57,58.16,1
42.31,4,65.43,13.42,34.52,1
77.89,6,38.07,56.85,21.17,1
89.1,5,81.51,2.64,3.71,1
25.29,8,71.44,38.52,23.66,1
71.71,5,85.55,94.0,58.79,1
25.45,2,67.43,57.78,28.96,1
43.42,4,65.29,54.37,13.94,1
44.09,7,7.1,9.02,35.89,0
8.3,8,29.66,5.79,1.93,0
62.21,7,26.1,34.92,41.71,0
59.86,1,41.47,85.63,16.21,1
66.07,4,71.2,82.27,79.9,1
95.78,4,13.15,70.45,63.54,1
7.55,7,41.57,57.13,42.15,1
72.95,1,36.69,44.37,15.46,1
44.12,3,88.29,9.23,50.11,1
12.63,3,46.81,7.4,91.35,1
23.27,8,58.05,63.27,42.94,1
49.85,7,60.76,72.49,26.59,1
35.32,8,87.25,58.6,14.45,1
62.54,5,79.97,79.24,13.21,1
32.68,5,11.34,47.69,95.57,1
85.38,1,60.39,71.56,24.44,1
23.05,5,50.19,7.25,34.21,0
81.83,6,9.07,21.05,69.87,1
62.88,7,78.79,18.17,86.92,1
17.23,4,89.58,20.99,79.26,1
97.88,8,92.25,36.68,5.85,1
15.43,2,90.76,40.29,90.88,1
5.59,8,36.05,71.72,57.55,1
84.6,2,2.97,66.5,70.0,1
4.14,5,60.18,50.94,76.64,1
75.34,1,86.53,3.78,63.1,1
85.58,3,64.88,83.48,8.57,1
23.36,3,84.29,16.46,2.85,1
36.51,7,53.21,78.03,16.74,1
89.4,1,71.67,24.75,89.29,1
87.25,2,68.67,69.09,81.48,1
76.6,1,72.8,17.86,48.5,1
53.89,4,3.72,21.87,65.73,0
72.87,5,71.02,56.62,87.15,1
17.97,3,36.58,89.0,24.32,1
78.29,5,30.82,62.04,65.75,1
25.44,7,1.79,85.95,48.19,1
96.51,8,45.02,34.19,98.68,1
5.53,6,6.0,73.41,79.29,1
57.36,5,76.56,69.12,54.32,1
89.62,1,73.55,64.36,85.22,1
20.72,1,49.16,51.89,51.03,1
98.7,2,80.38,47.38,57.34,1
1.79,2,4.55,7.23,3.92,0
86.55,2,85.05,95.31,66.72,1
86.84,6,5.64,45.55,42.41,1
23.97,8,97.44,45.17,33.99,1
35.11,7,66.31,1.28,79.29,0
7.12,7,91.44,55.14,27.88,1
79.94,1,24.65,58.96,23.66,1
72.23,7,36.85,26.71,75.89,1
2.81,2,82.43,87.72,9.57,1
43.29,4,18.73,50.82,42.96,1
14.83,7,38.47,60.5,79.53,1
51.34,6,75.68,52.25,58.97,1
84.57,1,91.95,34.41,86.63,1
41.71,8,3.79,61.75,86.83,1
44.62,7,62.84,44.23,59.33,1
81.31,2,19.46,26.4,62.68,1
84.31,2,77.42,27.63,57.76,1
83.73,3,9.82,84.43,57.42,1
22.73,1,40.09,32.2,36.51,1
68.67,7,27.08,23.39,84.61,1
35.72,2,14.54,61.29,21.99,1
3.6,5,65.04,56.99,89.56,1
30.43,2,41.55,75.52,35.58,1
58.28,5,0.21,88.76,28.48,1
43.98,1,52.72,51.65,83.43,1
9.76,6,35.83,23.43,26.41,0
8.01,6,69.82,81.78,64.1,1
70.69,4,30.89,26.36,82.9,1
72.3,8,15.82,59.45,4.79,1
22.83,7,23.6,20.52,3.72,0
27.76,7,96.61,53.57,24.4,1
97.12,1,53.37,46.89,52.19,1
61.77,5,46.63,59.9,19.24,1
47.55,8,18.01,45.0,48.5,0
66.91,1,62.33,58.28,40.21,1
65.06,5,46.57,43.71,66.33,1
87.29,2,6.14,71.72,73.66,1
56.31,8,91.95,16.52,75.96,1
76.72,6,70.36,63.8,49.99,1
98.56,6,73.22,52.79,24.66,1
78.3,8,94.97,39.75,71.67,1
33.73,7,31.36,99.64,9.8,1
93.05,2,71.09,77.39,16.44,1
80.05,8,15.87,37.11,73.88,1
32.14,5,18.32,38.96,79.17,0
4.57,1,37.84,18.04,32.18,0
73.95,1,78.64,67.57,52.24,1
74.75,4,36.82,42.9,28.69,1
93.67,2,97.71,85.25,72.46,1
79.19,7,37.53,74.17,3.69,1
26.43,6,2.25,55.29,93.56,1
90.48,7,33.58,46.66,80.48,1
21.04,7,31.42,62.14,33.31,1
75.72,6,22.29,59.45,31.81,1
32.32,6,47.76,99.22,29.15,1
99.17,3,20.21,86.82,9.1,1
40.23,8,94.87,85.8,72.65,1
69.42,7,7.57,76.57,95.35,1
50.65,6,38.08,41.62,39.11,1
38.06,8,92.88,38.67,45.58,1
22.4,4,71.97,27.37,22.24,1
85.56,4,73.25,55.83,77.99,1
92.92,6,42.8,5.8,73.33,1
10.78,4,5.45,96.73,4.34,1
28.51,5,82.62,54.67,55.89,1
63.57,4,58.0,5.71,51.96,0
42.73,2,39.4,5.48,22.42,0
73.23,5,75.41,71.71,41.41,1
5.54,3,45.87,48.21,93.2,1
35.4,5,95.12,93.89,43.41,1
7.15,4,19.71,18.49,2.0,0
10.2,6,17.76,53.94,21.67,1
56.96,1,27.1,96.97,5.15,1
96.84,5,91.53,44.93,73.94,1
20.07,7,87.37,92.29,48.22,1
47.93,4,41.97,16.23,95.2,1
69.24,4,77.03,62.96,19.02,1
1.63,5,64.45,38.55,28.45,1
79.8,4,23.83,47.35,66.31,1
49.64,2,91.42,6.32,59.89,1
62.61,4,84.64,49.99,34.73,1
2.95,2,28.6,93.06,76.57,1
15.05,4,20.18,43.78,93.7,1
51.25,2,12.45,40.95,88.58,1
6.9,5,36.26,50.57,31.2,1
2.65,4,47.04,73.78,89.46,1
67.26,7,46.76,14.47,1.4,0
75.74,5,91.77,27.14,97.97,1
58.23,4,35.43,13.94,12.52,0
15.67,4,86.71,86.47,59.73,1
95.24,8,21.08,66.39,15.11,1
13.15,5,42.55,62.97,88.91,1
52.05,5,77.9,49.32,22.09,1
96.35,2,43.22,88.12,77.55,1
30.65,3,97.86,94.59,69.42,1
15.62,2,87.61,1.06,69.54,1
99.69,5,57.23,61.47,26.63,1
93.06,2,46.0,16.01,60.7,1
35.03,4,62.49,97.17,65.66,1
11.82,3,80.85,20.9,27.74,1
13.96,3,18.25,89.68,0.13,1
11.64,2,83.02,44.47,92.99,1
99.45,8,85.69,11.56,58.53,1
27.42,8,3.97,15.0,42.58,0
75.13,5,30.77,32.88,15.57,1
14.08,5,91.84,92.3,16.45,1
58.24,1,69.67,75.61,21.18,1
70.24,8,36.82,71.59,35.66,1
53.02,4,61.15,72.25,17.6,1
55.94,1,75.73,83.45,51.77,1
9.82,6,4.91,62.35,67.4,1
2.18,8,55.54,23.11,94.03,1
24.94,3,72.85,94.56,99.16,1
45.89,2,71.72,31.83,71.96,1
22.47,1,12.2,97.44,45.82,1
83.67,8,68.6,91.55,2.41,1
61.04,4,26.47,40.73,17.74,0
19.61,2,37.1,87.85,75.67,1
60.03,8,82.43,90.89,11.01,1
74.1,2,47.14,37.42,59.76,1
19.77,4,66.84,50.42,84.42,1
19.57,8,98.88,75.02,44.16,1
25.19,2,85.3,38.21,26.19,1
91.45,7,50.78,62.24,89.71,1
13.01,4,45.8,48.29,57.92,1
21.54,4,9.69,65.45,53.19,1
65.22,5,30.66,49.41,78.02,1
39.14,2,8.73,88.38,71.45,1
97.62,2,47.92,46.6,9.06,1
25.63,5,9.04,99.72,79.38,1
47.93,2,88.12,87.02,87.13,1
62.51,4,8.09,50.4,92.66,1
97.03,8,85.0,46.16,36.19,1
38.67,5,62.24,68.78,66.82,1
67.39,6,44.6,25.06,83.92,1
72.17,7,34.45,41.79,72.79,1
86.9,1,12.17,84.83,26.7,1
87.88,1,94.25,13.01,51.68,1
72.11,1,21.69,70.18,35.98,1
38.76,2,32.05,57.6,76.91,1
58.89,8,57.92,15.3,87.68,1
20.49,2,38.67,86.0,39.6,1
91.09,4,85.79,20.97,9.81,1
44.22,1,79.07,79.88,95.82,1
8.99,1,44.0,44.12,24.91,1
60.61,7,11.8,30.33,29.37,0
95.02,4,96.52,21.54,22.57,1
52.96,8,20.48,49.76,79.64,1
15.93,8,80.55,38.11,6.05,1
47.29,2,58.73,30.26,2.43,1
38.95,3,53.19,75.24,80.79,1
29.71,6,35.63,47.17,95.2,1
8.94,2,81.61,12.44,2.54,1
75.73,7,12.17,17.05,39.03,1
62.84,2,40.59,21.29,63.84,0
62.11,1,34.79,88.08,40.3,1
4.48,4,62.65,13.08,96.32,1
13.22,8,69.81,79.96,54.74,1
78.85,8,69.87,14.15,50.08,1
26.82,1,83.16,72.05,66.62,1
12.85,8,10.31,43.91,48.39,0
28.67,2,55.94,10.82,58.6,0
19.08,5,56.59,66.99,33.01,1
98.84,8,79.07,80.83,13.79,1
9.18,7,42.17,16.29,81.9,1
54.22,4,14.84,45.26,37.83,0
18.47,3,34.6,58.78,58.86,1
53.32,6,75.25,65.04,8.1,1
86.22,7,81.11,13.81,14.9,1
21.56,3,95.94,28.22,63.48,1
88.6,6,92.97,51.18,41.76,1
43.94,1,64.58,27.26,15.9,1
25.55,3,55.67,81.55,41.06,1
99.55,6,36.24,70.36,80.23,1
20.66,2,54.69,82.75,19.76,1
16.87,7,3.53,39.47,69.18,0
13.22,8,66.68,14.99,12.27,1
62.74,1,37.7,36.97,67.93,1
88.68,6,82.86,0.45,3.97,1
77.71,1,98.07,37.84,95.97,1
32.86,5,3.84,59.65,40.72,1
3.56,7,1.05,16.61,77.17,0
93.94,8,33.33,23.9,68.24,1
10.9,7,27.75,6.43,23.31,0
62.5,1,95.88,74.77,31.94,1
46.16,5,11.13,29.97,43.74,0
31.57,1,49.96,87.48,28.85,1
91.42,6,99.83,97.71,91.73,1
64.41,8,88.69,36.65,34.74,1
3.93,4,65.18,72.09,41.48,1
87.48,2,29.33,34.54,13.27,1
11.69,7,45.65,21.82,5.95,0
40.35,8,18.47,25.89,58.88,0
15.75,7,92.26,16.27,20.17,1
53.76,5,63.05,35.47,12.81,1
48.78,8,49.98,42.08,46.96,1
2.57,6,79.95,27.7,34.17,1
19.02,3,58.73,10.24,26.08,0
38.39,8,45.45,94.12,79.72,1
93.01,1,87.08,47.95,74.52,1
65.47,3,56.65,85.9,58.91,1
60.05,8,76.49,95.91,16.52,1
70.96,4,58.56,72.02,62.29,1
68.84,1,94.94,41.17,6.48,1
60.65,3,23.3,72.43,15.56,1
83.38,3,40.73,51.12,24.51,1
52.43,8,62.75,54.19,57.58,1
1.23,7,95.63,1.93,33.44,1
60.52,2,86.93,46.33,28.68,1
62.34,5,62.36,96.28,67.55,1
52.99,5,2.99,65.86,42.85,1
16.77,2,4.8,76.32,66.88,1
85.72,6,8.96,19.72,48.01,1
23.57,6,3.28,37.12,26.85,0
55.63,4,47.16,38.74,59.61,1
47.2,4,62.14,65.19,3.05,1
92.99,4,84.62,93.59,48.81,1
41.92,2,29.65,0.13,31.25,0
52.31,4,99.12,15.5,3.14,1
97.13,6,74.74,2.11,51.74,1
23.78,5,42.53,56.56,18.99,1
19.25,2,41.3,26.35,88.46,1
88.75,7,38.54,13.07,61.24,1
58.7,7,23.62,12.84,78.42,0
22.74,3,11.27,27.43,18.7,0
68.48,1,39.43,8.15,51.72,0
20.36,6,39.57,82.4,23.5,1
94.99,4,9.38,40.13,82.8,1
44.61,3,95.75,94.86,69.18,1
36.65,8,42.33,73.25,53.6,1
63.78,3,59.94,21.91,73.33,1
35.16,1,80.99,93.6,62.98,1
93.38,8,70.64,88.69,27.62,1
30.57,7,98.77,81.49,84.94,1
69.81,4,77.09,53.46,33.06,1
30.66,7,98.94,91.43,42.99,1
3.91,3,6.49,98.43,32.87,1
89.7,7,93.46,22.02,46.83,1
58.17,6,21.66,34.16,18.05,0
33.71,1,90.62,45.68,54.62,1
26.58,7,67.3,20.81,93.65,1
83.37,8,9.69,85.6,20.8,1
64.11,1,26.43,58.74,13.81,1
43.27,2,42.84,24.69,64.23,0
30.42,7,86.79,75.41,83.25,1
27.48,2,74.29,10.29,21.61,1
50.39,8,8.69,94.48,66.94,1
85.72,5,28.55,95.61,99.91,1
89.42,3,76.61,40.72,88.85,1
23.06,3,10.74,66.0,74.47,1
60.82,3,45.19,62.68,11.91,1
48.01,5,16.58,15.45,90.38,1
39.16,4,55.99,51.24,72.72,1
29.5,7,27.83,55.68,73.21,1
55.98,6,81.94,61.01,96.25,1
12.29,6,3.06,34.54,73.14,0
7.44,1,13.56,25.23,52.06,0
39.81,3,22.35,39.12,12.51,0
74.85,8,49.87,23.61,27.93,1
31.24,6,52.77,18.13,18.04,1
91.22,4,71.68,1.49,96.57,1
58.48,2,71.06,61.44,10.38,1
90.99,7,44.92,50.73,60.31,1
69.62,4,30.75,50.43,53.85,1
63.32,8,3.59,42.97,82.55,1
46.11,8,7.46,76.48,56.44,1
60.7,1,16.56,6.9,10.17,0
78.72,7,64.52,74.87,0.29,1
